,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD),time_frame,symbol
27163,2020-12-16,0.01995,0.02224,0.01926,0.02159,0.01995,0.02224,0.01926,0.02159,62027413.5,62027413.5,daily,DGB
27164,2020-12-15,0.01973,0.02054,0.01968,0.01992,0.01973,0.02054,0.01968,0.01992,19742874.3,19742874.3,daily,DGB
27165,2020-12-14,0.01989,0.0202,0.01948,0.01974,0.01989,0.0202,0.01948,0.01974,20720939.2,20720939.2,daily,DGB
27166,2020-12-13,0.0199,0.02053,0.01962,0.0198,0.0199,0.02053,0.01962,0.0198,20330806.8,20330806.8,daily,DGB
27167,2020-12-12,0.01936,0.0202,0.01901,0.0199,0.01936,0.0202,0.01901,0.0199,18508577.1,18508577.1,daily,DGB
27168,2020-12-11,0.0198,0.02021,0.01875,0.01942,0.0198,0.02021,0.01875,0.01942,29562462.7,29562462.7,daily,DGB
27169,2020-12-10,0.02032,0.02071,0.01944,0.01977,0.02032,0.02071,0.01944,0.01977,21566229.4,21566229.4,daily,DGB
27170,2020-12-09,0.01971,0.02065,0.01931,0.02034,0.01971,0.02065,0.01931,0.02034,42012530.7,42012530.7,daily,DGB
27171,2020-12-08,0.02129,0.02139,0.01948,0.01972,0.02129,0.02139,0.01948,0.01972,49200149.4,49200149.4,daily,DGB
27172,2020-12-07,0.02171,0.02215,0.02097,0.02138,0.02171,0.02215,0.02097,0.02138,31009291.1,31009291.1,daily,DGB
27173,2020-12-06,0.02226,0.02247,0.02101,0.02172,0.02226,0.02247,0.02101,0.02172,24940960.6,24940960.6,daily,DGB
27174,2020-12-05,0.02145,0.02279,0.02125,0.02221,0.02145,0.02279,0.02125,0.02221,14466344.2,14466344.2,daily,DGB
27175,2020-12-04,0.02312,0.0239,0.02121,0.02145,0.02312,0.0239,0.02121,0.02145,38137847.8,38137847.8,daily,DGB
27176,2020-12-03,0.02343,0.02402,0.02278,0.02316,0.02343,0.02402,0.02278,0.02316,27403801.4,27403801.4,daily,DGB
27177,2020-12-02,0.0227,0.02413,0.0224,0.02344,0.0227,0.02413,0.0224,0.02344,23712981.4,23712981.4,daily,DGB
27178,2020-12-01,0.02383,0.02425,0.022,0.02272,0.02383,0.02425,0.022,0.02272,50871323.3,50871323.3,daily,DGB
27179,2020-11-30,0.02381,0.0248,0.02355,0.02384,0.02381,0.0248,0.02355,0.02384,40566416.8,40566416.8,daily,DGB
27180,2020-11-29,0.0227,0.0242,0.02198,0.0237,0.0227,0.0242,0.02198,0.0237,35089942.9,35089942.9,daily,DGB
27181,2020-11-28,0.02186,0.02339,0.02088,0.0227,0.02186,0.02339,0.02088,0.0227,35733385.5,35733385.5,daily,DGB
27182,2020-11-27,0.02293,0.0238,0.02059,0.02186,0.02293,0.0238,0.02059,0.02186,31645491.2,31645491.2,daily,DGB
27183,2020-11-26,0.02655,0.02674,0.02046,0.02295,0.02655,0.02674,0.02046,0.02295,93699269.7,93699269.7,daily,DGB
27184,2020-11-25,0.02596,0.03015,0.02488,0.02661,0.02596,0.03015,0.02488,0.02661,113314959.0,113314959.0,daily,DGB
27185,2020-11-24,0.0236,0.02645,0.02177,0.02596,0.0236,0.02645,0.02177,0.02596,85557302.7,85557302.7,daily,DGB
27186,2020-11-23,0.02213,0.0241,0.0215,0.02364,0.02213,0.0241,0.0215,0.02364,53428832.0,53428832.0,daily,DGB
27187,2020-11-22,0.02321,0.02337,0.021,0.02213,0.02321,0.02337,0.021,0.02213,47919992.5,47919992.5,daily,DGB
27188,2020-11-21,0.02094,0.024,0.02045,0.02321,0.02094,0.024,0.02045,0.02321,65249835.0,65249835.0,daily,DGB
27189,2020-11-20,0.02094,0.022,0.02069,0.02088,0.02094,0.022,0.02069,0.02088,45116264.6,45116264.6,daily,DGB
27190,2020-11-19,0.02146,0.02211,0.02025,0.0209,0.02146,0.02211,0.02025,0.0209,30028989.3,30028989.3,daily,DGB
27191,2020-11-18,0.02069,0.02295,0.02015,0.02149,0.02069,0.02295,0.02015,0.02149,84279539.3,84279539.3,daily,DGB
27192,2020-11-17,0.01901,0.02225,0.01877,0.02071,0.01901,0.02225,0.01877,0.02071,58793047.6,58793047.6,daily,DGB
27193,2020-11-16,0.01863,0.01925,0.01843,0.01901,0.01863,0.01925,0.01843,0.01901,20410684.8,20410684.8,daily,DGB
27194,2020-11-15,0.01908,0.01938,0.018,0.01855,0.01908,0.01938,0.018,0.01855,25488613.0,25488613.0,daily,DGB
27195,2020-11-14,0.01973,0.01985,0.0185,0.01896,0.01973,0.01985,0.0185,0.01896,18870924.9,18870924.9,daily,DGB
27196,2020-11-13,0.01937,0.01995,0.01907,0.01974,0.01937,0.01995,0.01907,0.01974,19720220.4,19720220.4,daily,DGB
27197,2020-11-12,0.01965,0.01995,0.01904,0.01938,0.01965,0.01995,0.01904,0.01938,23332432.5,23332432.5,daily,DGB
27198,2020-11-11,0.02008,0.0204,0.01942,0.01964,0.02008,0.0204,0.01942,0.01964,23127527.9,23127527.9,daily,DGB
27199,2020-11-10,0.02088,0.02123,0.02,0.02011,0.02088,0.02123,0.02,0.02011,24494262.6,24494262.6,daily,DGB
27200,2020-11-09,0.0211,0.0219,0.02021,0.02093,0.0211,0.0219,0.02021,0.02093,18023480.4,18023480.4,daily,DGB
27201,2020-11-08,0.02028,0.02195,0.01951,0.02112,0.02028,0.02195,0.01951,0.02112,27953121.0,27953121.0,daily,DGB
27202,2020-11-07,0.02152,0.0223,0.01908,0.02017,0.02152,0.0223,0.01908,0.02017,39774569.4,39774569.4,daily,DGB
27203,2020-11-06,0.01972,0.0223,0.0196,0.02142,0.01972,0.0223,0.0196,0.02142,33315082.7,33315082.7,daily,DGB
27204,2020-11-05,0.01945,0.01993,0.01888,0.01977,0.01945,0.01993,0.01888,0.01977,23171396.2,23171396.2,daily,DGB
27205,2020-11-04,0.01872,0.0205,0.0186,0.01937,0.01872,0.0205,0.0186,0.01937,17303391.1,17303391.1,daily,DGB
27206,2020-11-03,0.02001,0.02001,0.01806,0.01872,0.02001,0.02001,0.01806,0.01872,29904262.0,29904262.0,daily,DGB
27207,2020-11-02,0.02045,0.02073,0.01956,0.02008,0.02045,0.02073,0.01956,0.02008,16023263.8,16023263.8,daily,DGB
27208,2020-11-01,0.01974,0.02073,0.01967,0.02054,0.01974,0.02073,0.01967,0.02054,11460384.8,11460384.8,daily,DGB
27209,2020-10-31,0.0198,0.02012,0.019,0.01976,0.0198,0.02012,0.019,0.01976,16215750.9,16215750.9,daily,DGB
27210,2020-10-30,0.02004,0.02048,0.019,0.01985,0.02004,0.02048,0.019,0.01985,19601290.0,19601290.0,daily,DGB
27211,2020-10-29,0.02151,0.02286,0.0198,0.02003,0.02151,0.02286,0.0198,0.02003,61719420.0,61719420.0,daily,DGB
27212,2020-10-28,0.01942,0.02222,0.01856,0.02144,0.01942,0.02222,0.01856,0.02144,55232508.9,55232508.9,daily,DGB
27213,2020-10-27,0.02033,0.02095,0.01891,0.01944,0.02033,0.02095,0.01891,0.01944,41433800.2,41433800.2,daily,DGB
27214,2020-10-26,0.02113,0.0214,0.02005,0.02034,0.02113,0.0214,0.02005,0.02034,17531479.2,17531479.2,daily,DGB
27215,2020-10-25,0.02153,0.022,0.02072,0.02113,0.02153,0.022,0.02072,0.02113,21563871.0,21563871.0,daily,DGB
27216,2020-10-24,0.02189,0.02226,0.021,0.02152,0.02189,0.02226,0.021,0.02152,21480708.9,21480708.9,daily,DGB
27217,2020-10-23,0.0231,0.024,0.02154,0.02195,0.0231,0.024,0.02154,0.02195,16273464.5,16273464.5,daily,DGB
27218,2020-10-22,0.02142,0.02353,0.02128,0.02311,0.02142,0.02353,0.02128,0.02311,26780060.4,26780060.4,daily,DGB
27219,2020-10-21,0.02141,0.02224,0.02086,0.02142,0.02141,0.02224,0.02086,0.02142,31375377.0,31375377.0,daily,DGB
27220,2020-10-20,0.02268,0.02304,0.02079,0.0214,0.02268,0.02304,0.02079,0.0214,28532153.3,28532153.3,daily,DGB
27221,2020-10-19,0.02281,0.0234,0.02195,0.02276,0.02281,0.0234,0.02195,0.02276,13570007.6,13570007.6,daily,DGB
27222,2020-10-18,0.02295,0.02344,0.02265,0.02286,0.02295,0.02344,0.02265,0.02286,8277264.8,8277264.8,daily,DGB
27223,2020-10-17,0.0234,0.02363,0.0226,0.02291,0.0234,0.02363,0.0226,0.02291,10381725.9,10381725.9,daily,DGB
27224,2020-10-16,0.02421,0.02525,0.0232,0.0234,0.02421,0.02525,0.0232,0.0234,9319839.8,9319839.8,daily,DGB
27225,2020-10-15,0.02399,0.02471,0.02339,0.02411,0.02399,0.02471,0.02339,0.02411,8847021.0,8847021.0,daily,DGB
27226,2020-10-14,0.02421,0.02494,0.0235,0.0239,0.02421,0.02494,0.0235,0.0239,10189877.0,10189877.0,daily,DGB
27227,2020-10-13,0.02518,0.02531,0.0238,0.0243,0.02518,0.02531,0.0238,0.0243,13823314.2,13823314.2,daily,DGB
27228,2020-10-12,0.02513,0.02575,0.02437,0.02527,0.02513,0.02575,0.02437,0.02527,12057209.7,12057209.7,daily,DGB
27229,2020-10-11,0.0253,0.02552,0.02498,0.02514,0.0253,0.02552,0.02498,0.02514,6417340.9,6417340.9,daily,DGB
27230,2020-10-10,0.02502,0.02598,0.02489,0.02517,0.02502,0.02598,0.02489,0.02517,11210313.8,11210313.8,daily,DGB
27231,2020-10-09,0.02459,0.0264,0.0234,0.02503,0.02459,0.0264,0.0234,0.02503,17614997.2,17614997.2,daily,DGB
27232,2020-10-08,0.02397,0.02548,0.02345,0.02463,0.02397,0.02548,0.02345,0.02463,15336876.6,15336876.6,daily,DGB
27233,2020-10-07,0.02408,0.02447,0.02315,0.02397,0.02408,0.02447,0.02315,0.02397,19756187.4,19756187.4,daily,DGB
27234,2020-10-06,0.02561,0.02585,0.02368,0.0241,0.02561,0.02585,0.02368,0.0241,18263936.7,18263936.7,daily,DGB
27235,2020-10-05,0.02648,0.02673,0.02525,0.02562,0.02648,0.02673,0.02525,0.02562,10919708.0,10919708.0,daily,DGB
27236,2020-10-04,0.02583,0.02709,0.02547,0.02647,0.02583,0.02709,0.02547,0.02647,18224558.8,18224558.8,daily,DGB
27237,2020-10-03,0.02565,0.02623,0.02503,0.0259,0.02565,0.02623,0.02503,0.0259,15903106.6,15903106.6,daily,DGB
27238,2020-10-02,0.02658,0.02829,0.02468,0.02563,0.02658,0.02829,0.02468,0.02563,36450141.8,36450141.8,daily,DGB
27239,2020-10-01,0.02657,0.02996,0.02399,0.0266,0.02657,0.02996,0.02399,0.0266,77113233.9,77113233.9,daily,DGB
27240,2020-09-30,0.02457,0.02745,0.02379,0.02657,0.02457,0.02745,0.02379,0.02657,47280366.3,47280366.3,daily,DGB
27241,2020-09-29,0.02472,0.0255,0.02371,0.02471,0.02472,0.0255,0.02371,0.02471,16514860.5,16514860.5,daily,DGB
27242,2020-09-28,0.0241,0.02711,0.02346,0.0247,0.0241,0.02711,0.02346,0.0247,36418377.2,36418377.2,daily,DGB
27243,2020-09-27,0.02437,0.0247,0.02328,0.02409,0.02437,0.0247,0.02328,0.02409,18707176.7,18707176.7,daily,DGB
27244,2020-09-26,0.02488,0.0259,0.02369,0.02439,0.02488,0.0259,0.02369,0.02439,33150417.2,33150417.2,daily,DGB
27245,2020-09-25,0.025,0.02514,0.02396,0.02486,0.025,0.02514,0.02396,0.02486,24937557.9,24937557.9,daily,DGB
27246,2020-09-24,0.02383,0.02549,0.02298,0.025,0.02383,0.02549,0.02298,0.025,77334464.1,77334464.1,daily,DGB
27247,2020-09-23,0.028,0.0299,0.02324,0.02378,0.028,0.0299,0.02324,0.02378,74221148.4,74221148.4,daily,DGB
27248,2020-09-22,0.02706,0.02879,0.02623,0.028,0.02706,0.02879,0.02623,0.028,50154689.1,50154689.1,daily,DGB
27249,2020-09-21,0.02958,0.03214,0.0265,0.02707,0.02958,0.03214,0.0265,0.02707,215558859.9,215558859.9,daily,DGB
27250,2020-09-20,0.02682,0.02976,0.02551,0.02961,0.02682,0.02976,0.02551,0.02961,78686518.7,78686518.7,daily,DGB
27251,2020-09-19,0.02371,0.02762,0.02301,0.02678,0.02371,0.02762,0.02301,0.02678,56600789.4,56600789.4,daily,DGB
27252,2020-09-18,0.02454,0.02463,0.02282,0.02367,0.02454,0.02463,0.02282,0.02367,17035242.0,17035242.0,daily,DGB
27253,2020-09-17,0.02625,0.0266,0.02351,0.02454,0.02625,0.0266,0.02351,0.02454,37825106.6,37825106.6,daily,DGB
27254,2020-09-16,0.02085,0.02625,0.02065,0.02625,0.02085,0.02625,0.02065,0.02625,104911085.5,104911085.5,daily,DGB
27255,2020-09-15,0.02178,0.02234,0.02077,0.02083,0.02178,0.02234,0.02077,0.02083,14459172.3,14459172.3,daily,DGB
27256,2020-09-14,0.02123,0.0227,0.02115,0.02169,0.02123,0.0227,0.02115,0.02169,16863873.7,16863873.7,daily,DGB
27257,2020-09-13,0.02271,0.02292,0.02099,0.02129,0.02271,0.02292,0.02099,0.02129,18960567.6,18960567.6,daily,DGB
27258,2020-09-12,0.02263,0.0231,0.022,0.02271,0.02263,0.0231,0.022,0.02271,18474020.7,18474020.7,daily,DGB
27259,2020-09-11,0.02271,0.02282,0.02166,0.02264,0.02271,0.02282,0.02166,0.02264,12625982.6,12625982.6,daily,DGB
27260,2020-09-10,0.02163,0.02341,0.02163,0.02271,0.02163,0.02341,0.02163,0.02271,21729882.4,21729882.4,daily,DGB
27261,2020-09-09,0.02161,0.02228,0.02091,0.02163,0.02161,0.02228,0.02091,0.02163,14915687.8,14915687.8,daily,DGB
27262,2020-09-08,0.02162,0.0232,0.02063,0.02166,0.02162,0.0232,0.02063,0.02166,15159269.7,15159269.7,daily,DGB
27263,2020-09-07,0.02224,0.02247,0.0202,0.0216,0.02224,0.02247,0.0202,0.0216,28215080.2,28215080.2,daily,DGB
27264,2020-09-06,0.02127,0.02299,0.02079,0.02225,0.02127,0.02299,0.02079,0.02225,18797949.9,18797949.9,daily,DGB
27265,2020-09-05,0.0243,0.02446,0.02055,0.0214,0.0243,0.02446,0.02055,0.0214,26066139.5,26066139.5,daily,DGB
27266,2020-09-04,0.023,0.028,0.02217,0.02434,0.023,0.028,0.02217,0.02434,97006007.6,97006007.6,daily,DGB
27267,2020-09-03,0.0251,0.029,0.02079,0.02302,0.0251,0.029,0.02079,0.02302,112669687.6,112669687.6,daily,DGB
27268,2020-09-02,0.02609,0.02617,0.02352,0.02511,0.02609,0.02617,0.02352,0.02511,31169617.6,31169617.6,daily,DGB
27269,2020-09-01,0.02689,0.0272,0.02546,0.02609,0.02689,0.0272,0.02546,0.02609,35617120.4,35617120.4,daily,DGB
27270,2020-08-31,0.02661,0.02744,0.02617,0.02697,0.02661,0.02744,0.02617,0.02697,24847337.1,24847337.1,daily,DGB
27271,2020-08-30,0.02745,0.02765,0.02641,0.02661,0.02745,0.02765,0.02641,0.02661,25522429.0,25522429.0,daily,DGB
27272,2020-08-29,0.02736,0.02782,0.027,0.02755,0.02736,0.02782,0.027,0.02755,17166932.4,17166932.4,daily,DGB
27273,2020-08-28,0.02718,0.02848,0.02695,0.02736,0.02718,0.02848,0.02695,0.02736,22048918.4,22048918.4,daily,DGB
27274,2020-08-27,0.02864,0.02871,0.02644,0.02705,0.02864,0.02871,0.02644,0.02705,29893394.5,29893394.5,daily,DGB
27275,2020-08-26,0.02931,0.03055,0.02822,0.02864,0.02931,0.03055,0.02822,0.02864,26262220.3,26262220.3,daily,DGB
27276,2020-08-25,0.03089,0.03199,0.0275,0.02936,0.03089,0.03199,0.0275,0.02936,40329108.8,40329108.8,daily,DGB
27277,2020-08-24,0.02863,0.0315,0.02803,0.03077,0.02863,0.0315,0.02803,0.03077,33210108.8,33210108.8,daily,DGB
27278,2020-08-23,0.03025,0.03041,0.02802,0.02863,0.03025,0.03041,0.02802,0.02863,16157822.9,16157822.9,daily,DGB
27279,2020-08-22,0.02968,0.03048,0.0285,0.03011,0.02968,0.03048,0.0285,0.03011,19390884.1,19390884.1,daily,DGB
27280,2020-08-21,0.03206,0.03263,0.02902,0.02965,0.03206,0.03263,0.02902,0.02965,28346668.7,28346668.7,daily,DGB
27281,2020-08-20,0.03131,0.03332,0.03097,0.03212,0.03131,0.03332,0.03097,0.03212,21966968.8,21966968.8,daily,DGB
27282,2020-08-19,0.03334,0.03399,0.0305,0.03129,0.03334,0.03399,0.0305,0.03129,31591185.4,31591185.4,daily,DGB
27283,2020-08-18,0.03478,0.03513,0.03232,0.03336,0.03478,0.03513,0.03232,0.03336,28180126.2,28180126.2,daily,DGB
27284,2020-08-17,0.037,0.03724,0.03367,0.03472,0.037,0.03724,0.03367,0.03472,34418528.8,34418528.8,daily,DGB
27285,2020-08-16,0.03539,0.037,0.0328,0.03687,0.03539,0.037,0.0328,0.03687,45452776.4,45452776.4,daily,DGB
27286,2020-08-15,0.03441,0.03789,0.0322,0.03539,0.03441,0.03789,0.0322,0.03539,86425986.6,86425986.6,daily,DGB
27287,2020-08-14,0.03135,0.03515,0.0305,0.03442,0.03135,0.03515,0.0305,0.03442,56029245.6,56029245.6,daily,DGB
27288,2020-08-13,0.03209,0.03225,0.02962,0.03135,0.03209,0.03225,0.02962,0.03135,33655577.0,33655577.0,daily,DGB
27289,2020-08-12,0.03049,0.03213,0.0291,0.03199,0.03049,0.03213,0.0291,0.03199,47504048.9,47504048.9,daily,DGB
27290,2020-08-11,0.0321,0.0321,0.0284,0.03032,0.0321,0.0321,0.0284,0.03032,65167173.6,65167173.6,daily,DGB
27291,2020-08-10,0.02936,0.0321,0.0281,0.03205,0.02936,0.0321,0.0281,0.03205,63959637.0,63959637.0,daily,DGB
27292,2020-08-09,0.02887,0.03033,0.0284,0.02937,0.02887,0.03033,0.0284,0.02937,46222731.2,46222731.2,daily,DGB
27293,2020-08-08,0.02741,0.02914,0.02688,0.02887,0.02741,0.02914,0.02688,0.02887,26830305.6,26830305.6,daily,DGB
27294,2020-08-07,0.02758,0.02846,0.026,0.02741,0.02758,0.02846,0.026,0.02741,29484051.9,29484051.9,daily,DGB
27295,2020-08-06,0.02624,0.02762,0.02605,0.02758,0.02624,0.02762,0.02605,0.02758,23311506.1,23311506.1,daily,DGB
27296,2022-10-24,0.0305,0.0475,0.0301,0.036,0.0305,0.0475,0.0301,0.036,143600233.0,143600233.0,daily,DNT
27297,2022-10-23,0.0311,0.046,0.0289,0.0304,0.0311,0.046,0.0289,0.0304,242322745.0,242322745.0,daily,DNT
27298,2022-10-22,0.0267,0.0552,0.0266,0.0311,0.0267,0.0552,0.0266,0.0311,328357182.0,328357182.0,daily,DNT
27299,2022-10-21,0.0277,0.0277,0.0258,0.0266,0.0277,0.0277,0.0258,0.0266,5387337.0,5387337.0,daily,DNT
27300,2022-10-20,0.0289,0.0291,0.0275,0.0277,0.0289,0.0291,0.0275,0.0277,6438646.0,6438646.0,daily,DNT
27301,2022-10-19,0.0304,0.0308,0.0288,0.0289,0.0304,0.0308,0.0288,0.0289,12859304.0,12859304.0,daily,DNT
27302,2022-10-18,0.0317,0.0365,0.0296,0.0305,0.0317,0.0365,0.0296,0.0305,60232535.0,60232535.0,daily,DNT
27303,2022-10-17,0.0321,0.0338,0.0315,0.0319,0.0321,0.0338,0.0315,0.0319,14009042.0,14009042.0,daily,DNT
27304,2022-10-16,0.0311,0.0338,0.031,0.0322,0.0311,0.0338,0.031,0.0322,15180389.0,15180389.0,daily,DNT
27305,2022-10-15,0.0316,0.0324,0.0308,0.0311,0.0316,0.0324,0.0308,0.0311,7218041.0,7218041.0,daily,DNT
27306,2022-10-14,0.0332,0.0333,0.031,0.0316,0.0332,0.0333,0.031,0.0316,14458772.0,14458772.0,daily,DNT
27307,2022-10-13,0.0378,0.0379,0.0297,0.0331,0.0378,0.0379,0.0297,0.0331,60617936.0,60617936.0,daily,DNT
27308,2022-10-12,0.0384,0.0388,0.0376,0.0378,0.0384,0.0388,0.0376,0.0378,2900556.0,2900556.0,daily,DNT
27309,2022-10-11,0.0395,0.0396,0.0381,0.0382,0.0395,0.0396,0.0381,0.0382,3791061.0,3791061.0,daily,DNT
27310,2022-10-10,0.0404,0.0407,0.0395,0.0395,0.0404,0.0407,0.0395,0.0395,3879513.0,3879513.0,daily,DNT
27311,2022-10-09,0.0409,0.0412,0.0403,0.0404,0.0409,0.0412,0.0403,0.0404,3387933.0,3387933.0,daily,DNT
27312,2022-10-08,0.0409,0.0423,0.0406,0.0409,0.0409,0.0423,0.0406,0.0409,4379278.0,4379278.0,daily,DNT
27313,2022-10-07,0.0411,0.0417,0.0408,0.0409,0.0411,0.0417,0.0408,0.0409,9246397.0,9246397.0,daily,DNT
27314,2022-10-06,0.0414,0.0447,0.0411,0.0411,0.0414,0.0447,0.0411,0.0411,24515168.0,24515168.0,daily,DNT
27315,2022-10-05,0.0421,0.0422,0.041,0.0414,0.0421,0.0422,0.041,0.0414,3777597.0,3777597.0,daily,DNT
27316,2022-10-04,0.0419,0.0425,0.0416,0.0421,0.0419,0.0425,0.0416,0.0421,3120036.0,3120036.0,daily,DNT
27317,2022-10-03,0.041,0.042,0.0409,0.0419,0.041,0.042,0.0409,0.0419,4558224.0,4558224.0,daily,DNT
27318,2022-10-02,0.0418,0.0419,0.0409,0.0411,0.0418,0.0419,0.0409,0.0411,3136457.0,3136457.0,daily,DNT
27319,2022-10-01,0.0428,0.0429,0.0417,0.0419,0.0428,0.0429,0.0417,0.0419,7519934.0,7519934.0,daily,DNT
27320,2022-09-30,0.0423,0.0459,0.0418,0.0429,0.0423,0.0459,0.0418,0.0429,37829358.0,37829358.0,daily,DNT
27321,2022-09-29,0.0414,0.0425,0.041,0.0423,0.0414,0.0425,0.041,0.0423,5726848.0,5726848.0,daily,DNT
27322,2022-09-28,0.0412,0.0417,0.0396,0.0413,0.0412,0.0417,0.0396,0.0413,4324017.0,4324017.0,daily,DNT
27323,2022-09-27,0.0418,0.0433,0.041,0.0413,0.0418,0.0433,0.041,0.0413,4536363.0,4536363.0,daily,DNT
27324,2022-09-26,0.0412,0.0423,0.0409,0.0416,0.0412,0.0423,0.0409,0.0416,2552354.0,2552354.0,daily,DNT
27325,2022-09-25,0.0417,0.0425,0.041,0.0412,0.0417,0.0425,0.041,0.0412,1888281.0,1888281.0,daily,DNT
27326,2022-09-24,0.0423,0.0425,0.0416,0.0417,0.0423,0.0425,0.0416,0.0417,2213233.0,2213233.0,daily,DNT
27327,2022-09-23,0.0432,0.0434,0.0409,0.0423,0.0432,0.0434,0.0409,0.0423,4433327.0,4433327.0,daily,DNT
27328,2022-09-22,0.0411,0.0434,0.0408,0.0433,0.0411,0.0434,0.0408,0.0433,5156923.0,5156923.0,daily,DNT
27329,2022-09-21,0.0414,0.0436,0.0404,0.0412,0.0414,0.0436,0.0404,0.0412,6115630.0,6115630.0,daily,DNT
27330,2022-09-20,0.0431,0.0437,0.0412,0.0415,0.0431,0.0437,0.0412,0.0415,6557617.0,6557617.0,daily,DNT
27331,2022-09-19,0.0427,0.0434,0.0405,0.0431,0.0427,0.0434,0.0405,0.0431,8777050.0,8777050.0,daily,DNT
27332,2022-09-18,0.046,0.0464,0.0424,0.0428,0.046,0.0464,0.0424,0.0428,11353329.0,11353329.0,daily,DNT
27333,2022-09-17,0.0432,0.0479,0.0431,0.046,0.0432,0.0479,0.0431,0.046,19406317.0,19406317.0,daily,DNT
27334,2022-09-16,0.0441,0.0444,0.0425,0.0432,0.0441,0.0444,0.0425,0.0432,5289251.0,5289251.0,daily,DNT
27335,2022-09-15,0.0466,0.0466,0.0436,0.0441,0.0466,0.0466,0.0436,0.0441,11373745.0,11373745.0,daily,DNT
27336,2022-09-14,0.0453,0.0483,0.0451,0.0467,0.0453,0.0483,0.0451,0.0467,12667639.0,12667639.0,daily,DNT
27337,2022-09-13,0.049,0.0502,0.0449,0.0451,0.049,0.0502,0.0449,0.0451,6288708.0,6288708.0,daily,DNT
27338,2022-09-12,0.0499,0.051,0.0481,0.0492,0.0499,0.051,0.0481,0.0492,10617910.0,10617910.0,daily,DNT
27339,2022-09-11,0.048,0.0509,0.0471,0.0498,0.048,0.0509,0.0471,0.0498,10329020.0,10329020.0,daily,DNT
27340,2022-09-10,0.0473,0.0489,0.0473,0.0481,0.0473,0.0489,0.0473,0.0481,4153308.0,4153308.0,daily,DNT
27341,2022-09-09,0.0464,0.0483,0.0464,0.0475,0.0464,0.0483,0.0464,0.0475,13326925.0,13326925.0,daily,DNT
27342,2022-09-08,0.0468,0.0471,0.0451,0.0465,0.0468,0.0471,0.0451,0.0465,10704705.0,10704705.0,daily,DNT
27343,2022-09-07,0.0434,0.0495,0.0428,0.0467,0.0434,0.0495,0.0428,0.0467,41348198.0,41348198.0,daily,DNT
27344,2022-09-06,0.0447,0.0462,0.0432,0.0434,0.0447,0.0462,0.0432,0.0434,9513249.0,9513249.0,daily,DNT
27345,2022-09-05,0.0444,0.0451,0.0435,0.0447,0.0444,0.0451,0.0435,0.0447,4678673.0,4678673.0,daily,DNT
27346,2022-09-04,0.0443,0.0447,0.0433,0.0444,0.0443,0.0447,0.0433,0.0444,4379809.0,4379809.0,daily,DNT
27347,2022-09-03,0.0435,0.0465,0.0434,0.0443,0.0435,0.0465,0.0434,0.0443,10064436.0,10064436.0,daily,DNT
27348,2022-09-02,0.0441,0.0448,0.0432,0.0436,0.0441,0.0448,0.0432,0.0436,4195837.0,4195837.0,daily,DNT
27349,2022-09-01,0.0439,0.0452,0.0426,0.0442,0.0439,0.0452,0.0426,0.0442,5785139.0,5785139.0,daily,DNT
27350,2022-08-31,0.043,0.0445,0.043,0.0438,0.043,0.0445,0.043,0.0438,5400076.0,5400076.0,daily,DNT
27351,2022-08-30,0.044,0.0451,0.0424,0.0429,0.044,0.0451,0.0424,0.0429,6020844.0,6020844.0,daily,DNT
27352,2022-08-29,0.042,0.0445,0.0418,0.0442,0.042,0.0445,0.0418,0.0442,8275716.0,8275716.0,daily,DNT
27353,2022-08-28,0.0436,0.0507,0.0419,0.0419,0.0436,0.0507,0.0419,0.0419,65457422.0,65457422.0,daily,DNT
27354,2022-08-27,0.0431,0.0438,0.0422,0.0436,0.0431,0.0438,0.0422,0.0436,3980584.0,3980584.0,daily,DNT
27355,2022-08-26,0.047,0.047,0.0429,0.0432,0.047,0.047,0.0429,0.0432,7129985.0,7129985.0,daily,DNT
27356,2022-08-25,0.0464,0.0479,0.0462,0.0469,0.0464,0.0479,0.0462,0.0469,4544093.0,4544093.0,daily,DNT
27357,2022-08-24,0.047,0.05,0.0456,0.0464,0.047,0.05,0.0456,0.0464,15513283.0,15513283.0,daily,DNT
27358,2022-08-23,0.0462,0.0472,0.045,0.047,0.0462,0.0472,0.045,0.047,3315971.0,3315971.0,daily,DNT
27359,2022-08-22,0.0471,0.0471,0.0448,0.0461,0.0471,0.0471,0.0448,0.0461,4455444.0,4455444.0,daily,DNT
27360,2022-08-21,0.0459,0.0487,0.0457,0.0471,0.0459,0.0487,0.0457,0.0471,6896180.0,6896180.0,daily,DNT
27361,2022-08-20,0.0447,0.052,0.0446,0.0459,0.0447,0.052,0.0446,0.0459,33631732.0,33631732.0,daily,DNT
27362,2022-08-19,0.0496,0.0496,0.0444,0.0449,0.0496,0.0496,0.0444,0.0449,9034468.0,9034468.0,daily,DNT
27363,2022-08-18,0.051,0.0513,0.0494,0.0495,0.051,0.0513,0.0494,0.0495,5856687.0,5856687.0,daily,DNT
27364,2022-08-17,0.0542,0.055,0.0506,0.0509,0.0542,0.055,0.0506,0.0509,10089765.0,10089765.0,daily,DNT
27365,2022-08-16,0.0545,0.0552,0.0536,0.054,0.0545,0.0552,0.0536,0.054,3669332.0,3669332.0,daily,DNT
