timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-05-11,385717.43547000,392947.82251500,375723.88500000,391618.17321000,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000,64329.54055000
2021-05-10,402473.25571500,411174.75000000,369020.70000000,385717.43547000,58240.83000000,59500.00000000,53400.00000000,55816.14000000,89586.34925000,89586.34925000
2021-05-09,406797.15556500,409792.65000000,388616.52843000,402473.32482000,58866.53000000,59300.00000000,56235.66000000,58240.84000000,69806.11991000,69806.11991000
2021-05-08,396078.69364500,411174.75000000,393207.45000000,406766.19652500,57315.49000000,59500.00000000,56900.00000000,58862.05000000,69709.90602800,69709.90602800
2021-05-07,389708.52564000,405300.82500000,381747.28411500,396073.57987500,56393.68000000,58650.00000000,55241.63000000,57314.75000000,74542.74782900,74542.74782900
2021-05-06,396912.23815500,403296.78000000,381459.60000000,389708.52564000,57436.11000000,58360.00000000,55200.00000000,56393.68000000,70181.67190800,70181.67190800
2021-05-05,367673.49802500,401291.49111000,365565.45000000,396912.23815500,53205.05000000,58069.82000000,52900.00000000,57436.11000000,77263.92343900,77263.92343900
2021-05-04,395069.06959500,395280.60000000,366579.15124500,367638.66910500,57169.39000000,57200.00000000,53046.69000000,53200.01000000,85324.62590300,85324.62590300
2021-05-03,390983.72020500,407591.24112000,389994.06750000,395069.06959500,56578.21000000,58981.44000000,56435.00000000,57169.39000000,57649.93128600,57649.93128600
2021-05-02,399408.58717500,400194.10371000,387231.59512500,390983.72020500,57797.35000000,57911.02000000,56035.25000000,56578.21000000,36812.87886300,36812.87886300
2021-05-01,398716.84612500,403974.49273500,393595.40547000,399429.45688500,57697.25000000,58458.07000000,56956.14000000,57800.37000000,42600.35183600,42600.35183600
2021-04-30,370091.82750000,400553.31150000,366346.40560500,398696.25283500,53555.00000000,57963.00000000,53013.01000000,57694.27000000,68578.91004500,68578.91004500
2021-04-29,379014.87241500,381430.85232000,361632.96087000,370091.82750000,54846.23000000,55195.84000000,52330.94000000,53555.00000000,52486.01945500,52486.01945500
2021-04-28,380160.21868500,389945.69400000,371875.84218000,379014.80331000,55011.97000000,56428.00000000,53813.16000000,54846.22000000,55130.45901500,55130.45901500
2021-04-27,373176.53649000,383256.33000000,367790.63100000,380160.21868500,54001.38000000,55460.00000000,53222.00000000,55011.97000000,54064.03467500,54064.03467500
2021-04-26,339075.84498000,375631.42251000,336910.64712000,373176.60559500,49066.76000000,54356.62000000,48753.44000000,54001.39000000,86310.80212400,86310.80212400
2021-04-25,345855.59832000,349449.54205500,324309.76500000,339075.91408500,50047.84000000,50567.91000000,46930.00000000,49066.77000000,58255.64500400,58255.64500400
2021-04-24,353199.52488000,353584.16331000,336245.16597000,345855.59832000,51110.56000000,51166.22000000,48657.14000000,50047.84000000,55361.51257300,55361.51257300
2021-04-23,357210.30997500,360257.14942500,328248.75000000,353300.27997000,51690.95000000,52131.85000000,47500.00000000,51125.14000000,132230.78071900,132230.78071900
2021-04-22,371699.34801000,383681.18754000,348980.25000000,357210.37908000,53787.62000000,55521.48000000,50500.00000000,51690.96000000,104656.63133700,104656.63133700
2021-04-21,389924.96250000,392225.53705500,369960.66621000,371699.41711500,56425.00000000,56757.91000000,53536.02000000,53787.63000000,66984.75690900,66984.75690900
2021-04-20,384452.81397000,394425.35652000,368536.68858000,389924.96250000,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100,72744.48215100
2021-04-19,388024.64410500,397539.02050500,374698.22859000,384452.81397000,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700,78229.04226700
2021-04-18,414676.09303500,418078.33950000,351960.74865000,388024.64410500,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400,124882.13182400
2021-04-17,423854.20450500,431948.05852500,411733.87855500,414676.02393000,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800,58912.25612800
2021-04-16,436458.47277000,438959.17540500,414630.00000000,423854.13540000,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400,91764.13988400
2021-04-15,435081.83206500,440889.90000000,428589.21000000,436467.04179000,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000,51649.70034000
2021-04-14,439335.10660500,448173.56700000,423620.56050000,435081.83206500,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300,82616.34399300
2021-04-13,413662.59910500,440736.27958500,413283.48907500,439335.03750000,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600,82848.68874600
2021-04-12,414621.70740000,423613.65000000,410142.25219500,413662.53000000,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700,56375.03711700
2021-04-11,413034.57286500,419460.43950000,409326.32946000,414646.79251500,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100,41156.71539100
2021-04-10,401794.09177500,424995.75000000,400118.01910500,413034.57286500,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700,69906.42411700
2021-04-09,401344.70196000,406993.20645000,398417.96700000,401794.02267000,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100,40831.88491100
2021-04-08,386666.24712000,401868.44875500,384914.85000000,401344.70196000,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900,44283.14701900
2021-04-07,400740.10231500,405335.37750000,383346.16650000,386666.31622500,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900,71228.40565900
2021-04-06,408617.79589500,411141.85602000,396752.67471000,400747.84207500,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700,54201.00072700
2021-04-05,402204.99010500,409599.15600000,392362.77958500,408617.79589500,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000,54258.01579000
2021-04-04,394257.50047500,404214.83992500,389669.27400000,402204.99010500,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300,41314.08197300
2021-04-03,407374.04410500,413190.68106000,393069.24000000,394257.43137000,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300,47409.85211300
2021-04-02,405787.66972500,416012.10000000,403770.63298500,407374.04410500,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100,47382.41878100
2021-04-01,405919.03833000,411105.64500000,400362.92722500,405787.60062000,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000,47415.61722000
2021-03-31,405968.17198500,413247.90000000,392302.17450000,405926.57077500,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600,60975.54266600
2021-03-30,398289.84633000,410262.56400000,394391.56417500,405968.17198500,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.44312200,55122.44312200
2021-03-29,385451.45032500,403613.41911000,378695.46910500,398289.91543500,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.93739800,67857.93739800
2021-03-28,385724.34597000,390856.15237500,377947.96032000,385451.31211500,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.38751100,39050.38751100
2021-03-27,380254.33969500,391827.83778000,372821.47500000,385724.34597000,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.47505500,50105.47505500
2021-03-26,354465.66669000,380585.14533000,353918.49330000,380254.33969500,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.77469200,63813.77469200
2021-03-25,361444.44243000,368239.81350000,348479.65338000,354465.66669000,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.53453800,87400.53453800
2021-03-24,375535.91940000,395280.60000000,357272.85000000,361444.37332500,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.46502100,83537.46502100
2021-03-23,373742.29912500,385819.43445000,366256.50000000,375522.72034500,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.36542700,59789.36542700
2021-03-22,396327.95538000,403785.55966500,370748.32500000,373742.29912500,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.62616900,62581.62616900
2021-03-21,401500.18821000,404879.97555000,383187.98515500,396327.95538000,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.47027400,48564.47027400
2021-03-20,401016.38410500,413800.74000000,399566.28478500,401515.80594000,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.94177600,44476.94177600
2021-03-19,398328.13050000,410953.61400000,388858.94877000,401016.38410500,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.65296100,52392.65296100
2021-03-18,407118.07918500,415528.15768500,394057.44150000,398377.60968000,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.40667500,66580.40667500
2021-03-17,393212.56377000,407544.87166500,374021.75974500,407118.07918500,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.62084100,70421.62084100
2021-03-16,384259.73460000,393472.05304500,368131.59507000,393212.63287500,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.69435500,77986.69435500
2021-03-15,407554.20084000,419007.31801500,377313.30000000,384259.73460000,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.42729800,102771.42729800
2021-03-14,422842.29999000,426549.16129500,407489.93319000,407500.50625500,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.05275000,52601.05275000
2021-03-13,395430.69606000,427372.96200000,387528.60841500,422842.36909500,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.09134600,83245.09134600
2021-03-12,399241.35307500,401372.27485500,379820.70582000,395430.69606000,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.40604700,73405.40604700
2021-03-11,385962.41269500,401845.57500000,375052.32261000,399241.42218000,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.81285900,81914.81285900
2021-03-10,379211.40703500,396577.63174500,366291.05250000,385962.41269500,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.23894300,84749.23894300
2021-03-09,361938.68139000,379351.89750000,357890.71780500,379279.33725000,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.73707600,71656.73707600
2021-03-08,352152.92965500,362129.41119000,340512.60703500,361938.61228500,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.35966400,66987.35966400
2021-03-07,337800.44310000,355545.43231500,337800.44310000,352240.27837500,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.02803200,55235.02803200
2021-03-06,336864.83050500,339996.60000000,325277.23500000,337800.44310000,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.23424200,44399.23424200
2021-03-05,334289.14894500,341716.83076500,319956.15000000,336898.69195500,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.49637200,78192.49637200
2021-03-04,347939.32138500,357783.39774000,328248.75000000,334289.14894500,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.71682900,82649.71682900
2021-03-03,334721.19340500,363768.72000000,332399.95645500,347939.32138500,48436.61000000,52640.00000000,48100.71000000,50349.37000000,81035.91370500,81035.91370500
2021-03-02,342731.49948000,346907.10000000,325122.43980000,334749.11182500,49595.76000000,50200.00000000,47047.60000000,48440.65000000,64221.06214000,64221.06214000
2021-03-01,311899.26715500,344073.79500000,310630.63756500,342671.17081500,45134.11000000,49790.00000000,44950.53000000,49587.03000000,85086.11164800,85086.11164800
2021-02-28,318599.41153500,322295.07783000,297151.50000000,311909.97843000,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.36904200,83055.36904200
2021-02-27,319796.37924000,334426.73700000,310972.50000000,318618.48451500,46276.88000000,48394.00000000,45000.00000000,46106.43000000,66060.83429200,66060.83429200
2021-02-26,325303.01116500,334634.81215500,304799.90319000,319796.31013500,47073.73000000,48424.11000000,44106.78000000,46276.87000000,109423.20066300,109423.20066300
2021-02-25,343287.44920500,359634.37516500,322543.02657000,325303.01116500,49676.21000000,52041.73000000,46674.34000000,47073.73000000,83310.67312100,83310.67312100
2021-02-24,337861.25550000,355026.86839500,324715.34224500,343287.38010000,48891.00000000,51374.99000000,46988.69000000,49676.20000000,91881.20925200,91881.20925200
2021-02-23,373772.84353500,374435.69869500,310230.03588000,337861.25550000,54087.67000000,54183.59000000,44892.56000000,48891.00000000,169375.02505100,169375.02505100
2021-02-22,396748.04467500,397412.28193500,329091.83100000,373772.84353500,57412.35000000,57508.47000000,47622.00000000,54087.67000000,134019.43494400,134019.43494400
2021-02-21,385890.54349500,403247.02440000,383377.88569500,396721.92298500,55841.19000000,58352.80000000,55477.59000000,57408.57000000,58166.70851100,58166.70851100
2021-02-20,386338.41300000,398739.02883000,372226.68826500,385890.54349500,55906.00000000,57700.46000000,53863.93000000,55841.19000000,80948.20531400,80948.20531400
2021-02-19,356254.31140500,389531.06400000,350432.83710000,386338.41300000,51552.61000000,56368.00000000,50710.20000000,55906.00000000,79659.77802000,79659.77802000
2021-02-18,360159.15853500,363008.56500000,351757.57995000,356254.24230000,52117.67000000,52530.00000000,50901.90000000,51552.60000000,60758.04695400,60758.04695400
2021-02-17,339536.70622500,363621.80277000,338248.24350000,360173.25595500,49133.45000000,52618.74000000,48947.00000000,52119.71000000,85743.63781800,85743.63781800
2021-02-16,331089.65655000,350287.57839000,324818.51601000,339536.70622500,47911.10000000,50689.18000000,47003.62000000,49133.45000000,88813.26629800,88813.26629800
2021-02-15,335715.33793500,338689.96266000,314916.94429500,331089.65655000,48580.47000000,49010.92000000,45570.79000000,47911.10000000,79398.15678400,79398.15678400
2021-02-14,325876.92819000,343503.19501500,324891.42178500,335696.81779500,47156.78000000,49707.43000000,47014.17000000,48577.79000000,73735.47553300,73735.47553300
2021-02-13,326853.86557500,332740.57500000,319282.58356500,325855.57474500,47298.15000000,48150.00000000,46202.53000000,47153.69000000,63768.09739900,63768.09739900
2021-02-12,331487.42493000,338516.37090000,318746.81250000,326780.95980000,47968.66000000,48985.80000000,46125.00000000,47287.60000000,85870.03569700,85870.03569700
2021-02-11,309642.78159000,336395.53845000,304020.67521000,331493.29885500,44807.58000000,48678.90000000,43994.02000000,47969.51000000,89561.08145400,89561.08145400
2021-02-10,320788.31241000,326935.75500000,302175.43350000,309642.78159000,46420.42000000,47310.00000000,43727.00000000,44807.58000000,97154.18220000,97154.18220000
2021-02-09,320473.47003000,332686.60399500,310703.61244500,320788.31241000,46374.86000000,48142.19000000,44961.09000000,46420.42000000,115499.86171200,115499.86171200
2021-02-08,268097.61574500,323373.04672500,262522.22434500,320473.53913500,38795.69000000,46794.45000000,37988.89000000,46374.87000000,138597.53691400,138597.53691400
2021-02-07,270760.36960500,274346.85000000,258114.08550000,268097.61574500,39181.01000000,39700.00000000,37351.00000000,38795.69000000,84363.67976300,84363.67976300
2021-02-06,264598.34586000,283023.05185500,264091.25337000,270801.34887000,38289.32000000,40955.51000000,38215.94000000,39186.94000000,98757.31118300,98757.31118300
2021-02-05,255250.71982500,264742.08426000,252716.98500000,264604.70352000,36936.65000000,38310.12000000,36570.00000000,38290.24000000,66681.33427500,66681.33427500
2021-02-04,259974.80673000,267493.49983500,249897.15547500,255250.78893000,37620.26000000,38708.27000000,36161.95000000,36936.66000000,92080.73589800,92080.73589800
2021-02-03,245134.16245500,260267.60461500,244371.72699000,259965.20113500,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.33366300,80784.33366300
2021-02-02,231619.85044500,248669.71246500,230935.08900000,245089.45152000,33517.09000000,35984.33000000,33418.00000000,35466.24000000,78056.65988000,78056.65988000
2021-02-01,228688.96918500,239913.69433500,223182.61368000,231683.97988500,33092.97000000,34717.27000000,32296.16000000,33526.37000000,82718.27688200,82718.27688200
2021-01-31,236773.70134500,237325.15924500,222322.32553500,228689.03829000,34262.89000000,34342.69000000,32171.67000000,33092.98000000,68742.28038400,68742.28038400
2021-01-30,236658.91794000,241404.49650000,226837.16250000,236773.63224000,34246.28000000,34933.00000000,32825.00000000,34262.88000000,84889.68134000,84889.68134000
2021-01-29,230590.80789000,266274.69495000,220551.37170000,236699.82810000,33368.18000000,38531.90000000,31915.40000000,34252.20000000,231827.00562600,231827.00562600
2021-01-28,209817.91399500,233464.19379000,206223.83205000,230567.86503000,30362.19000000,33783.98000000,29842.10000000,33364.86000000,92621.14561700,92621.14561700
2021-01-27,224342.54110500,224987.15254500,202074.90606000,209845.27957500,32464.01000000,32557.29000000,29241.72000000,30366.15000000,95911.96171100,95911.96171100
2021-01-26,222892.57999500,227506.65174000,213101.64538500,224368.52458500,32254.19000000,32921.88000000,30837.37000000,32467.77000000,84972.20691000,84972.20691000
2021-01-25,222928.92922500,241003.68750000,220514.05500000,222892.64910000,32259.45000000,34875.00000000,31910.00000000,32254.20000000,88499.22692100,88499.22692100
2021-01-24,221675.01900000,228537.14550000,213534.45000000,222932.03895000,32078.00000000,33071.00000000,30900.00000000,32259.90000000,57978.03796600,57978.03796600
2021-01-23,227700.97500000,231197.68800000,216921.70068000,221675.01900000,32950.00000000,33456.00000000,31390.16000000,32078.00000000,64595.28767500,64595.28767500
2021-01-22,213202.67689500,233758.23556500,199367.92500000,227667.59728500,30851.99000000,33826.53000000,28850.00000000,32945.17000000,142971.68404900,142971.68404900
2021-01-21,245103.20341500,246013.80000000,207805.64550000,213189.82336500,35468.23000000,35600.00000000,30071.00000000,30850.13000000,135004.07665800,135004.07665800
2021-01-20,248100.35637000,251647.99975500,230810.70000000,245103.20341500,35901.94000000,36415.31000000,33400.00000000,35468.23000000,89368.42291800,89368.42291800
2021-01-19,253079.50983000,261562.42500000,247700.37663000,248028.14164500,36622.46000000,37850.00000000,35844.06000000,35891.49000000,79611.30776900,79611.30776900
2021-01-18,247568.59339500,258935.26021500,240485.40000000,253140.39133500,35824.99000000,37469.83000000,34800.00000000,36631.27000000,70698.11875000,70698.11875000
2021-01-17,248743.30929000,254669.20125000,233920.42500000,247593.60940500,35994.98000000,36852.50000000,33850.00000000,35828.61000000,80157.72738400,80157.72738400
2021-01-16,253874.01001500,262253.47500000,244340.07690000,248743.30929000,36737.43000000,37950.00000000,35357.80000000,35994.98000000,86348.43150800,86348.43150800
2021-01-15,270512.97370500,274676.89548000,237776.48400000,253907.11131000,39145.21000000,39747.76000000,34408.00000000,36742.22000000,118300.92091600,118300.92091600
2021-01-14,258254.92149000,277111.05000000,253623.84991500,270508.06725000,37371.38000000,40100.00000000,36701.23000000,39144.50000000,102950.38942100,102950.38942100
2021-01-13,235296.65107500,261562.42500000,223761.99000000,258254.92149000,34049.15000000,37850.00000000,32380.00000000,37371.38000000,124477.91493800,124477.91493800
2021-01-12,244703.36188500,253117.79400000,224805.47550000,235311.09402000,35410.37000000,36628.00000000,32531.00000000,34051.24000000,133948.15199600,133948.15199600
2021-01-11,263635.71321000,264428.48577000,210217.41000000,244662.58993500,38150.02000000,38264.74000000,30420.00000000,35404.47000000,251156.13828700,251156.13828700
2021-01-10,277029.64431000,285749.17500000,242635.32565500,263635.71321000,40088.22000000,41350.00000000,35111.11000000,38150.02000000,118209.54450300,118209.54450300
2021-01-09,280476.18708000,285956.49000000,267574.56000000,277029.64431000,40586.96000000,41380.00000000,38720.00000000,40088.22000000,75785.97967500,75785.97967500
2021-01-08,272498.15304000,289895.47500000,252233.25000000,280447.50850500,39432.48000000,41950.00000000,36500.00000000,40582.81000000,139789.95749900,139789.95749900
2021-01-07,254094.66228000,278942.33250000,250851.15000000,272496.77094000,36769.36000000,40365.00000000,36300.00000000,39432.28000000,132825.70043700,132825.70043700
2021-01-06,234608.22706500,255268.41070500,230036.72400000,254094.66228000,33949.53000000,36939.21000000,33288.00000000,36769.36000000,127139.20131000,127139.20131000
2021-01-05,221065.16737500,237444.78000000,206623.95000000,234608.22706500,31989.75000000,34360.00000000,29900.00000000,33949.53000000,116049.99703800,116049.99703800
2021-01-04,228046.84552500,232192.80000000,194392.36500000,221057.98045500,33000.05000000,33600.00000000,28130.00000000,31988.71000000,140899.88569000,140899.88569000
2021-01-03,222355.35772500,240334.12915500,220880.24239500,228046.84552500,32176.45000000,34778.11000000,31962.99000000,33000.05000000,120957.56675000,120957.56675000
2021-01-02,202696.71285000,230119.65000000,200034.99556500,222368.34946500,29331.70000000,33300.00000000,28946.53000000,32178.33000000,129993.87336200,129993.87336200
2021-01-01,199876.74511500,204550.80000000,197810.09098500,202696.64374500,28923.63000000,29600.00000000,28624.57000000,29331.69000000,54182.92501100,54182.92501100
2020-12-31,199544.48827500,202477.65000000,192457.42500000,199876.74511500,28875.55000000,29300.00000000,27850.00000000,28923.63000000,75508.50515200,75508.50515200
2020-12-30,189244.04250000,200376.85800000,188794.86000000,199544.41917000,27385.00000000,28996.00000000,27320.00000000,28875.54000000,95356.05782600,95356.05782600
2020-12-29,187132.33191000,189416.80500000,178843.74000000,189244.04250000,27079.42000000,27410.00000000,25880.00000000,27385.00000000,69411.59260600,69411.59260600
2020-12-28,181618.58217000,190038.75000000,180370.96050000,187132.26280500,26281.54000000,27500.00000000,26101.00000000,27079.41000000,79721.74249600,79721.74249600
2020-12-27,183082.64070000,196410.23100000,177599.85000000,181619.41143000,26493.40000000,28422.00000000,25700.00000000,26281.66000000,148455.58621400,148455.58621400
2020-12-26,170775.52393500,185664.61081500,169307.25000000,183082.57159500,24712.47000000,26867.03000000,24500.00000000,26493.39000000,97806.51338600,97806.51338600
2020-12-25,163979.18539500,171310.32753000,161937.89280000,170775.52393500,23728.99000000,24789.86000000,23433.60000000,24712.47000000,79519.94356900,79519.94356900
2020-12-24,160547.43109500,164431.40851500,156891.98391000,163980.63660000,23232.39000000,23794.43000000,22703.42000000,23729.20000000,69013.83425200,69013.83425200
2020-12-23,164544.46429500,166543.05000000,156177.30000000,160549.98798000,23810.79000000,24100.00000000,22600.00000000,23232.76000000,119047.25973300,119047.25973300
2020-12-22,157005.73074000,164726.27955000,154473.17070000,164544.46429500,22719.88000000,23837.10000000,22353.40000000,23810.79000000,87033.12616000,87033.12616000
2020-12-21,162089.50917000,166562.19208500,150752.55750000,157004.55595500,23455.54000000,24102.77000000,21815.00000000,22719.71000000,88030.29724300,88030.29724300
2020-12-20,164619.16680000,167890.59750000,159356.13000000,162089.37096000,23821.60000000,24295.00000000,23060.00000000,23455.52000000,76690.14568500,76690.14568500
2020-12-19,159683.61859500,167036.94343500,157213.87500000,164619.23590500,23107.39000000,24171.47000000,22750.00000000,23821.61000000,86045.06467700,86045.06467700
2020-12-18,157539.70507500,160912.23639000,154449.67500000,159683.61859500,22797.15000000,23285.18000000,22350.00000000,23107.39000000,79646.13431500,79646.13431500
2020-12-17,147439.11096000,164469.90000000,146709.91500000,157539.77418000,21335.52000000,23800.00000000,21230.00000000,22797.16000000,184882.47674800,184882.47674800
2020-12-16,134246.34451500,148990.38000000,133224.76530000,147439.11096000,19426.43000000,21560.00000000,19278.60000000,21335.52000000,114306.33557000,114306.33557000
2020-12-15,133190.83474500,135238.48500000,131645.02500000,134246.34451500,19273.69000000,19570.00000000,19050.00000000,19426.43000000,61834.36601100,61834.36601100
2020-12-14,132508.76839500,133711.26450000,131299.50000000,133187.03397000,19174.99000000,19349.00000000,19000.00000000,19273.14000000,47257.20129400,47257.20129400
2020-12-13,129977.45224500,134139.71550000,129303.19476000,132508.76839500,18808.69000000,19411.00000000,18711.12000000,19174.99000000,56560.82174400,56560.82174400
2020-12-12,124641.44056500,130944.71493000,124532.04735000,129977.45224500,18036.53000000,18948.66000000,18020.70000000,18808.69000000,49519.97843200,49519.97843200
2020-12-11,126149.86450500,126411.91066500,121433.58646500,124641.44056500,18254.81000000,18292.73000000,17572.33000000,18036.53000000,72610.72425900,72610.72425900
2020-12-10,128129.58454500,128240.35986000,123774.79476000,126148.62061500,18541.29000000,18557.32000000,17911.12000000,18254.63000000,52890.67509400,52890.67509400
2020-12-09,126628.76215500,128808.74848500,121970.32500000,128129.51544000,18324.11000000,18639.57000000,17650.00000000,18541.28000000,79585.55380100,79585.55380100
2020-12-08,132452.86245000,133336.99182000,125771.10000000,126628.76215500,19166.90000000,19294.84000000,18200.00000000,18324.11000000,61626.94761400,61626.94761400
2020-12-07,133778.08903500,134208.19855500,130628.35224000,132452.86245000,19358.67000000,19420.91000000,18902.88000000,19166.90000000,41372.29629300,41372.29629300
2020-12-06,132319.90443000,134201.91000000,130311.29850000,133783.13370000,19147.66000000,19420.00000000,18857.00000000,19359.40000000,37043.09186100,37043.09186100
2020-12-05,128884.34935500,132522.65850000,127844.25000000,132319.90443000,18650.51000000,19177.00000000,18500.00000000,19147.66000000,42922.74857300,42922.74857300
2020-12-04,134218.08057000,134941.33350000,128295.57475500,128884.41846000,19422.34000000,19527.00000000,18565.31000000,18650.52000000,71283.66820000,71283.66820000
2020-12-03,132709.79484000,135431.97900000,130381.78560000,134215.03995000,19204.08000000,19598.00000000,18867.20000000,19421.90000000,66689.39127900,66689.39127900
2020-12-02,129675.25608000,133662.89100000,126669.46500000,132709.86394500,18764.96000000,19342.00000000,18330.00000000,19204.09000000,75911.01347800,75911.01347800
2020-12-01,136108.30963500,137436.02400000,124396.73976000,129675.25608000,19695.87000000,19888.00000000,18001.12000000,18764.96000000,127698.76265200,127698.76265200
2020-11-30,125667.44250000,137264.36718000,125667.37339500,136108.30963500,18185.00000000,19863.16000000,18184.99000000,19695.87000000,115463.46688800,115463.46688800
2020-11-29,122452.95432000,126877.12552500,121051.22850000,125667.37339500,17719.84000000,18360.05000000,17517.00000000,18184.99000000,55329.01630300,55329.01630300
2020-11-28,118442.72206500,123563.12614500,116549.45238000,122453.02342500,17139.53000000,17880.49000000,16865.56000000,17719.85000000,64910.69997000,64910.69997000
2020-11-27,118511.41243500,120640.88301000,113595.35184000,118442.65296000,17149.47000000,17457.62000000,16438.08000000,17139.52000000,85297.02478700,85297.02478700
2020-11-26,129356.47471500,130712.31481500,111867.17400000,118511.41243500,18718.83000000,18915.03000000,16188.00000000,17149.47000000,181005.24669300,181005.24669300
2020-11-25,132405.18000000,134645.63320500,127846.11583500,129358.40965500,19160.00000000,19484.21000000,18500.27000000,18719.11000000,93266.57688700,93266.57688700
2020-11-24,126932.13310500,134194.79218500,124513.38900000,132405.24910500,18368.01000000,19418.97000000,18018.00000000,19160.01000000,113581.50924100,113581.50924100
2020-11-23,127249.11774000,129682.44300000,124389.00000000,126932.06400000,18413.88000000,18766.00000000,18000.00000000,18368.00000000,82961.50609300,82961.50609300
2020-11-22,129252.60990000,129571.87500000,121699.84803000,127252.91851500,18703.80000000,18750.00000000,17610.86000000,18414.43000000,81645.73777800,81645.73777800
2020-11-21,128919.93843000,131063.85195000,126521.44209000,129252.60990000,18655.66000000,18965.90000000,18308.58000000,18703.80000000,75577.45839400,75577.45839400
2020-11-20,123026.31850500,130022.57781000,122592.54642000,128920.00753500,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.01848900,88423.01848900
2020-11-19,122853.14137500,125631.50790000,119798.00932500,123026.38761000,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.56100800,93009.56100800
2020-11-18,122035.14549000,127684.82476500,118960.45672500,122841.87726000,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.78813400,149019.78813400
2020-11-17,115495.73934000,123413.37561000,114285.84900000,122035.14549000,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.40310200,115221.40310200
2020-11-16,110270.84850000,116649.24000000,109628.17200000,115499.12548500,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.67592400,81300.67592400
2020-11-15,111048.69438000,111811.89000000,109011.20256000,110270.84850000,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.84151300,43596.84151300
2020-11-14,112779.63642000,112827.66439500,108287.53500000,111054.84472500,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.34717900,59116.34717900
2020-11-13,112584.82942500,113885.04000000,110238.71467500,112784.19735000,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.88101400,75691.88101400
2020-11-12,108386.00962500,112922.40735000,106702.54272000,112584.89853000,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.35659200,102196.35659200
